CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL,NOMBRE_SIMPLIFICADO,TIPO_ESTABLECIMIENTO,ID_ESTABLECIMIENTO_FISICO,REGION,CLASIFICACION
10-01-0387-46,10-019,SUCHITEPEQUEZ,MAZATENANGO,INSTITUTO NACIONAL DE EDUCACIÓN BÁSICA Y DIVERSIFICADO NUEVO AMANECER CON VISIÓN,"5TA. AVENIDA FINAL, AVENIDA DOLORES, ZONA 1",58848490,REYNA DEL ROSARIO CHAVEZ BARROW DE PACHECO,VIVIAN JOHANA LLERENA LEMUS,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ,INSTITUTO NACIONAL EDUCACIÓN BÁSICA DIVERSIFICADO NUEVO AMANECER CON VISIÓN,INSTITUTO,"INSTITUTO NACIONAL EDUCACIÓN BÁSICA DIVERSIFICADO NUEVO AMANECER CON VISIÓN_5TA._AVENIDA_FINAL,_AVENIDA_DOLORES,_ZONA_1",SUR,OFICIAL_MONOLINGUE_DIARIO(REGULAR)
10-01-0388-46,10-018,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO PRIVADO MIXTO ROSARIO,2A. AVENIDA 4-84 ZONA 1,15916150,NATALI XIOMARA DIAZ BARRIOS DE FIGUEROA,CARLOS ALBERTO SARDÁ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),SUCHITEPÉQUEZ,COLEGIO ROSARIO,COLEGIO,COLEGIO ROSARIO_2A._AVENIDA_4-84_ZONA_1,SUR,PRIVADO_MONOLINGUE_SEMIPRESENCIAL_(UN_DÍA_A_LA_SEMANA)
10-01-0389-46,10-018,SUCHITEPEQUEZ,MAZATENANGO,INSTITUTO TÉCNICO PRIVADO JOSE ORTEGA Y GASSET,"2A. VAENIDA 1-37 ZONA 2, COLONIA ACEITUNO",51534090,NATALI XIOMARA DIAZ BARRIOS DE FIGUEROA,CLAUDIA NOHEMI GUZMÁN MARTÍNEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),SUCHITEPÉQUEZ,INSTITUTO TECNICO JOSE ORTEGA GASSET,INSTITUTO,"INSTITUTO TECNICO JOSE ORTEGA GASSET_2A._VAENIDA_1-37_ZONA_2,_COLONIA_ACEITUNO",SUR,PRIVADO_MONOLINGUE_SEMIPRESENCIAL_(UN_DÍA_A_LA_SEMANA)
10-01-0390-46,10-019,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO PRIVADO MIXTO LICEO DAVINCIANO,"RURALES 1 CALLE FINAL, CANTON SAN BENITO",76271110,REYNA DEL ROSARIO CHAVEZ BARROW DE PACHECO,SORAYA BEATRIZ LÒPEZ CORONADO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),SUCHITEPÉQUEZ,COLEGIO LICEO DAVINCIANO,COLEGIO,"COLEGIO LICEO DAVINCIANO_RURALES_1_CALLE_FINAL,_CANTON_SAN_BENITO",SUR,PRIVADO_MONOLINGUE_SEMIPRESENCIAL_(UN_DÍA_A_LA_SEMANA)
10-01-0391-46,10-019,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO PRIVADO MIXTO GALILEO GALILEI,1A. AVENIDA SUR FINAL 12-70 ZONA 2,14006990,REYNA DEL ROSARIO CHAVEZ BARROW DE PACHECO,BRYAN JOÉ CALDERÓN ALBERTO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),SUCHITEPÉQUEZ,COLEGIO GALILEO GALILEI,COLEGIO,COLEGIO GALILEO GALILEI_1A._AVENIDA_SUR_FINAL_12-70_ZONA_2,SUR,PRIVADO_MONOLINGUE_SEMIPRESENCIAL_(UN_DÍA_A_LA_SEMANA)
10-01-0392-46,10-019,SUCHITEPEQUEZ,MAZATENANGO,LICEO DE EDUCACIÓN SUPERIOR PREUNIVERSITARIO,AVENIDA DEL ESTADIO 2-50 ZONA 2,87273630,REYNA DEL ROSARIO CHAVEZ BARROW DE PACHECO,MARVIN GUSTAVO OROZCO BAUTISTA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),SUCHITEPÉQUEZ,LICEO SUPERIOR PREUNIVERSITARIO,LICEO,LICEO SUPERIOR PREUNIVERSITARIO_AVENIDA_DEL_ESTADIO_2-50_ZONA_2,SUR,PRIVADO_MONOLINGUE_SEMIPRESENCIAL_(UN_DÍA_A_LA_SEMANA)
10-01-0393-46,10-018,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO PRIVADO MIXTO PESTALOZZI,1A. CALLE 1-63 ZONA 1,08802960,NATALI XIOMARA DIAZ BARRIOS DE FIGUEROA,SILVIA VANESSA OCAL PACAY,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),SUCHITEPÉQUEZ,COLEGIO PESTALOZZI,COLEGIO,COLEGIO PESTALOZZI_1A._CALLE_1-63_ZONA_1,SUR,PRIVADO_MONOLINGUE_SEMIPRESENCIAL_(UN_DÍA_A_LA_SEMANA)
10-01-0395-46,10-018,SUCHITEPEQUEZ,MAZATENANGO,INSTITUTO PRIVADO MIXTO JOSE ERNESTO MONZON,2A. AVENIDA 1-27 ZONA 1,87188050,NATALI XIOMARA DIAZ BARRIOS DE FIGUEROA,GLODY SUCELY OSORIO FIGUEROA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),SUCHITEPÉQUEZ,INSTITUTO JOSE ERNESTO MONZON,INSTITUTO,INSTITUTO JOSE ERNESTO MONZON_2A._AVENIDA_1-27_ZONA_1,SUR,PRIVADO_MONOLINGUE_SEMIPRESENCIAL_(UN_DÍA_A_LA_SEMANA)
10-01-0396-46,10-018,SUCHITEPEQUEZ,MAZATENANGO,INSTITUTO PRIVADO MIXTO PROFESIONAL VISION EDUCATIVA 2000,"2A. CALLE 2-65 ZONA 2 COLONIA MAYA, BARRIO LA UNION",79115520,NATALI XIOMARA DIAZ BARRIOS DE FIGUEROA,SANDRA TRINIDAD PEREZ DOMINGUEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),SUCHITEPÉQUEZ,INSTITUTO PROFESIONAL VISION EDUCATIVA 2000,INSTITUTO,"INSTITUTO PROFESIONAL VISION EDUCATIVA 2000_2A._CALLE_2-65_ZONA_2_COLONIA_MAYA,_BARRIO_LA_UNION",SUR,PRIVADO_MONOLINGUE_SEMIPRESENCIAL_(UN_DÍA_A_LA_SEMANA)
10-01-0398-46,10-018,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO CENTRO DE ESTUDIOS INTEGRALES,1A. CALLE BARRIO LA ESPERANZA ZONA 2,61796560,NATALI XIOMARA DIAZ BARRIOS DE FIGUEROA,DASIA YOSELINE CASTILLO LAM,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),SUCHITEPÉQUEZ,COLEGIO ESTUDIOS INTEGRALES,COLEGIO,COLEGIO ESTUDIOS INTEGRALES_1A._CALLE_BARRIO_LA_ESPERANZA_ZONA_2,SUR,PRIVADO_MONOLINGUE_SEMIPRESENCIAL_(UN_DÍA_A_LA_SEMANA)
10-01-0400-46,10-019,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO PRIVADO MIXTO NUESTRA SEÑORA DEL CARMEN,"1A. CALLE 1-14 ZONA 2, LOTIFICACION EL ROBLE",86790920,REYNA DEL ROSARIO CHAVEZ BARROW DE PACHECO,MARIELA AZUCENA MEZA DE LEÓN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),SUCHITEPÉQUEZ,COLEGIO NUESTRA SEÑORA DEL CARMEN,COLEGIO,"COLEGIO NUESTRA SEÑORA DEL CARMEN_1A._CALLE_1-14_ZONA_2,_LOTIFICACION_EL_ROBLE",SUR,PRIVADO_MONOLINGUE_SEMIPRESENCIAL_(UN_DÍA_A_LA_SEMANA)
10-01-0401-46,10-018,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO DE ESTUDIOS SUPERIORES INTEGRALES,6A. AVENIDA NORTE 4-28 ZONA 1,87209840,NATALI XIOMARA DIAZ BARRIOS DE FIGUEROA,DAVID CASTILLO PADILLA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),SUCHITEPÉQUEZ,COLEGIO ESTUDIOS SUPERIORES INTEGRALES,COLEGIO,COLEGIO ESTUDIOS SUPERIORES INTEGRALES_6A._AVENIDA_NORTE_4-28_ZONA_1,SUR,PRIVADO_MONOLINGUE_SEMIPRESENCIAL_(UN_DÍA_A_LA_SEMANA)
10-01-0402-46,10-019,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO PARTICULAR MIXTO CENTROAMERICANO,12 CALLE 5-03 ZONA 1,27296060,REYNA DEL ROSARIO CHAVEZ BARROW DE PACHECO,JOSÉ ANTONIO MEDRANO OROSCO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),SUCHITEPÉQUEZ,COLEGIO PARTICULAR CENTROAMERICANO,COLEGIO,COLEGIO PARTICULAR CENTROAMERICANO_12_CALLE_5-03_ZONA_1,SUR,PRIVADO_MONOLINGUE_SEMIPRESENCIAL_(UN_DÍA_A_LA_SEMANA)
10-01-0404-46,10-019,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO CENTRO EDUCATIVO INTEGRAL CRISTIANO FUENTE DE BENDICION,7A. AVENIDA 8-31 ZONA 1,61607930,REYNA DEL ROSARIO CHAVEZ BARROW DE PACHECO,ELIO SALVADOR OROZCO PINEDA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),SUCHITEPÉQUEZ,COLEGIO EDUCATIVO INTEGRAL CRISTIANO FUENTE BENDICION,COLEGIO,COLEGIO EDUCATIVO INTEGRAL CRISTIANO FUENTE BENDICION_7A._AVENIDA_8-31_ZONA_1,SUR,PRIVADO_MONOLINGUE_SEMIPRESENCIAL_(UN_DÍA_A_LA_SEMANA)
10-01-0409-46,10-019,SUCHITEPEQUEZ,MAZATENANGO,INSTITUTO DE COMPUTACIÓN INFORMÁTICA,"COLONIA SAN BARTOLOME, 4A. CALLE FINAL",87213570,REYNA DEL ROSARIO CHAVEZ BARROW DE PACHECO,LIDIA ELIZABETH JEREZ DE LEÓN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),SUCHITEPÉQUEZ,INSTITUTO COMPUTACIÓN INFORMÁTICA,INSTITUTO,"INSTITUTO COMPUTACIÓN INFORMÁTICA_COLONIA_SAN_BARTOLOME,_4A._CALLE_FINAL",SUR,PRIVADO_MONOLINGUE_SEMIPRESENCIAL_(UN_DÍA_A_LA_SEMANA)
10-01-0412-46,10-018,SUCHITEPEQUEZ,MAZATENANGO,CENTRO INTEGRAL EMPRESARIAL POR MADUREZ CIEM,4A. CALLE 2-23 ZONA 1,15771230,NATALI XIOMARA DIAZ BARRIOS DE FIGUEROA,EDGAR MISAEL CHUVAC BOJ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),SUCHITEPÉQUEZ,CENTRO INTEGRAL EMPRESARIAL POR MADUREZ CIEM,CENTRO,CENTRO INTEGRAL EMPRESARIAL POR MADUREZ CIEM_4A._CALLE_2-23_ZONA_1,SUR,PRIVADO_MONOLINGUE_SEMIPRESENCIAL_(UN_DÍA_A_LA_SEMANA)
10-01-0415-46,10-019,SUCHITEPEQUEZ,MAZATENANGO,INSTITUTO DE COMPUTACIÓN INFORMÁTICA,COLONIA SAN BARTOLOME 4TA. CALLE FINAL,87213570,REYNA DEL ROSARIO CHAVEZ BARROW DE PACHECO,LIDIA ELIZABETH JEREZ DE LEÓN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPÉQUEZ,INSTITUTO COMPUTACIÓN INFORMÁTICA,INSTITUTO,INSTITUTO COMPUTACIÓN INFORMÁTICA_COLONIA_SAN_BARTOLOME_4TA._CALLE_FINAL,SUR,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
10-01-0417-46,10-019,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO PRIVADO MIXTO GALILEO GALILEI,1A. AVENIDA SUR FINAL 12-70 ZONA 2,14006990,REYNA DEL ROSARIO CHAVEZ BARROW DE PACHECO,BRYAN JOÉ CALDERÓN ALBERTO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),SUCHITEPÉQUEZ,COLEGIO GALILEO GALILEI,COLEGIO,COLEGIO GALILEO GALILEI_1A._AVENIDA_SUR_FINAL_12-70_ZONA_2,SUR,PRIVADO_MONOLINGUE_SEMIPRESENCIAL_(UN_DÍA_A_LA_SEMANA)
10-01-0418-46,10-018,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO PRIVADO MIXTO DE LIDERAZGO ILAG,4A. AVENIDA 1-54 ZONA 2 COLONIA ACEITUNO,86795060,NATALI XIOMARA DIAZ BARRIOS DE FIGUEROA,MARIO ALBERTO ARRIAGA AVILA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ,COLEGIO LIDERAZGO ILAG,COLEGIO,COLEGIO LIDERAZGO ILAG_4A._AVENIDA_1-54_ZONA_2_COLONIA_ACEITUNO,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
10-01-0419-46,10-018,SUCHITEPEQUEZ,MAZATENANGO,INSTITUTO TÉCNICO PRIVADO JOSE ORTEGA Y GASSET,2A. AVENIDA 1-37 ZONA 2 COLONIA ACEITUNO,51534090,NATALI XIOMARA DIAZ BARRIOS DE FIGUEROA,CLAUDIA NOHEMI GUZMÁN MARTÍNEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ,INSTITUTO TECNICO JOSE ORTEGA GASSET,INSTITUTO,INSTITUTO TECNICO JOSE ORTEGA GASSET_2A._AVENIDA_1-37_ZONA_2_COLONIA_ACEITUNO,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
10-01-0420-46,10-018,SUCHITEPEQUEZ,MAZATENANGO,INSTITUTO TÉCNICO PRIVADO JOSE ORTEGA Y GASSET,2DA. AVENIDA 1-37 ZONA 2 COLONIA ACEITUNO,69447040,NATALI XIOMARA DIAZ BARRIOS DE FIGUEROA,CLAUDIA NOHEMI GUZMÁN MARTÍNEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ,INSTITUTO TECNICO JOSE ORTEGA GASSET,INSTITUTO,INSTITUTO TECNICO JOSE ORTEGA GASSET_2DA._AVENIDA_1-37_ZONA_2_COLONIA_ACEITUNO,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
10-01-0426-46,10-018,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO PARTICULAR MIXTO LA ILUSTRACION,3A. AVENIDA. 4-92 ZONA 1,16396960,NATALI XIOMARA DIAZ BARRIOS DE FIGUEROA,MARÍA ELENA ROCHA NAVARRO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,VIRTUAL A DISTANCIA,SUCHITEPÉQUEZ,COLEGIO PARTICULAR LA ILUSTRACION,COLEGIO,COLEGIO PARTICULAR LA ILUSTRACION_3A._AVENIDA._4-92_ZONA_1,SUR,PRIVADO_MONOLINGUE_VIRTUAL_A_DISTANCIA
10-01-0427-46,10-018,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO PRIVADO MIXTO DE LIDERAZGO ILAG,"4TA. AVENIDA 1-54 ZONA 2, COLONIA ACEITUNO",12335900,NATALI XIOMARA DIAZ BARRIOS DE FIGUEROA,BLANCA ROSA HERNANDEZ LOPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ,COLEGIO LIDERAZGO ILAG,COLEGIO,"COLEGIO LIDERAZGO ILAG_4TA._AVENIDA_1-54_ZONA_2,_COLONIA_ACEITUNO",SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
10-01-0911-46,10-018,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO PRIVADO MIXTO SANTA MARIA DEL CAMINO,"1A, CALLE 1-33 ZONA 1",87291270,NATALI XIOMARA DIAZ BARRIOS DE FIGUEROA,CARLOS ROLANDO FLORES SARDÁ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ,COLEGIO SANTA MARIA DEL CAMINO,COLEGIO,"COLEGIO SANTA MARIA DEL CAMINO_1A,_CALLE_1-33_ZONA_1",SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
10-01-0912-46,10-019,SUCHITEPEQUEZ,MAZATENANGO,INSTITUTO NORMAL RAFAEL LANDIVAR,CANTON SANTA CRISTINA,87256950,REYNA DEL ROSARIO CHAVEZ BARROW DE PACHECO,NANCY ELIZABETH BARRERA CASTAÑEDA,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ,INSTITUTO NORMAL RAFAEL LANDIVAR,INSTITUTO,INSTITUTO NORMAL RAFAEL LANDIVAR_CANTON_SANTA_CRISTINA,SUR,OFICIAL_MONOLINGUE_DIARIO(REGULAR)
10-01-0914-46,10-019,SUCHITEPEQUEZ,MAZATENANGO,INSTITUTO PRIVADO MIXTO DE EDUCACIÓN DIVERSIFICADA MIGUEL ANGEL ASTURIAS (PLAN FIN DE SEMANA),7MA. CALLE 0-54 ZONA 1,20458930,REYNA DEL ROSARIO CHAVEZ BARROW DE PACHECO,GRISELDA NOHEMÍ TELLO ALDANA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPÉQUEZ,INSTITUTO DIVERSIFICADA MIGUEL ANGEL ASTURIAS (PLAN FIN SEMANA),INSTITUTO,INSTITUTO DIVERSIFICADA MIGUEL ANGEL ASTURIAS (PLAN FIN SEMANA)_7MA._CALLE_0-54_ZONA_1,SUR,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
10-01-1168-46,10-018,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO PARTICULAR MIXTO LA ILUSTRACION,"3A AVE 4-92, ZONA 1",16396960,NATALI XIOMARA DIAZ BARRIOS DE FIGUEROA,MARÍA ELENA ROCHA NAVARRO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ,COLEGIO PARTICULAR LA ILUSTRACION,COLEGIO,"COLEGIO PARTICULAR LA ILUSTRACION_3A_AVE_4-92,_ZONA_1",SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
10-01-1171-46,10-019,SUCHITEPEQUEZ,MAZATENANGO,INSTITUTO DE COMPUTACION INFORMÁTICA,"COLONIA SAN BARTOLOME, 4A. CALLE FINAL",86799930,REYNA DEL ROSARIO CHAVEZ BARROW DE PACHECO,JOSÉ MARÍA RODRÍGUEZ TOMÁS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ,INSTITUTO COMPUTACION INFORMATICA,INSTITUTO,"INSTITUTO COMPUTACION INFORMATICA_COLONIA_SAN_BARTOLOME,_4A._CALLE_FINAL",SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
10-01-1951-46,10-018,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO DE ESTUDIOS SUPERIORES INTEGRALES,6A. AVENIDA NORTE 4-28 ZONA 1,87209840,NATALI XIOMARA DIAZ BARRIOS DE FIGUEROA,DAVID CASTILLO PADILLA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ,COLEGIO ESTUDIOS SUPERIORES INTEGRALES,COLEGIO,COLEGIO ESTUDIOS SUPERIORES INTEGRALES_6A._AVENIDA_NORTE_4-28_ZONA_1,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
10-01-1956-46,10-019,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO PRIVADO MIXTO LICEO MAZATECO,6A. AVENIDA 2-21 ZONA 1,86026350,REYNA DEL ROSARIO CHAVEZ BARROW DE PACHECO,ALBA PATRICIA CIFUENTES DIAZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ,COLEGIO LICEO MAZATECO,COLEGIO,COLEGIO LICEO MAZATECO_6A._AVENIDA_2-21_ZONA_1,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
10-01-2106-46,10-018,SUCHITEPEQUEZ,MAZATENANGO,INSTITUTO PRIVADO MIXTO CENTRAL DE SUCHITEPEQUEZ,6A. AVE. 2-21 ZONA 1,NO DISPONIBLE,NATALI XIOMARA DIAZ BARRIOS DE FIGUEROA,ANTONIO ABELARDO OSORIO MONJARÁS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPÉQUEZ,INSTITUTO CENTRAL SUCHITEPEQUEZ,INSTITUTO,INSTITUTO CENTRAL SUCHITEPEQUEZ_6A._AVE._2-21_ZONA_1,SUR,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
10-01-2216-46,10-018,SUCHITEPEQUEZ,MAZATENANGO,LICEO TÉCNICO DEL SUR,BARRIO LA UNION 3-00 ZONA 2,87248000,NATALI XIOMARA DIAZ BARRIOS DE FIGUEROA,ROBERTO CORONADO PÉREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),SUCHITEPÉQUEZ,LICEO TECNICO DEL SUR,LICEO,LICEO TECNICO DEL SUR_BARRIO_LA_UNION_3-00_ZONA_2,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
10-01-2218-46,10-018,SUCHITEPEQUEZ,MAZATENANGO,LICEO TÉCNICO DEL SUR,BARRIO LA UNION 3-00 ZONA 2,87248000,NATALI XIOMARA DIAZ BARRIOS DE FIGUEROA,ROBERTO CORONADO PÉREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ,LICEO TECNICO DEL SUR,LICEO,LICEO TECNICO DEL SUR_BARRIO_LA_UNION_3-00_ZONA_2,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
10-01-2279-46,10-018,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO PRIVADO MIXTO ROSARIO,2AV. 4-84 ZONA 1,15916150,NATALI XIOMARA DIAZ BARRIOS DE FIGUEROA,CARLOS ALBERTO SARDÁ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ,COLEGIO ROSARIO,COLEGIO,COLEGIO ROSARIO_2AV._4-84_ZONA_1,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
10-01-2285-46,10-018,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO PRIVADO MIXTO ROSARIO,2A. AVENIDA 4-84 ZONA 1,15916150,NATALI XIOMARA DIAZ BARRIOS DE FIGUEROA,CARLOS ALBERTO SARDÁ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ,COLEGIO ROSARIO,COLEGIO,COLEGIO ROSARIO_2A._AVENIDA_4-84_ZONA_1,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
10-01-2289-46,10-019,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO CENTRO EDUCATIVO INTEGRAL CRISTIANO FUENTE DE BENDICION,7A. AVENIDA 8-31 ZONA 1,87203150,REYNA DEL ROSARIO CHAVEZ BARROW DE PACHECO,ANA DELFINA FUENTES RIVAS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPÉQUEZ,COLEGIO EDUCATIVO INTEGRAL CRISTIANO FUENTE BENDICION,COLEGIO,COLEGIO EDUCATIVO INTEGRAL CRISTIANO FUENTE BENDICION_7A._AVENIDA_8-31_ZONA_1,SUR,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
10-01-2327-46,10-019,SUCHITEPEQUEZ,MAZATENANGO,ESCUELA NORMAL DE EDUCACIÓN FISICA,1ERA. CALLE Y 5TA. AVENIDA. ENTRADA COL. STA. FE A LA PAR ESTADIO,87051860,REYNA DEL ROSARIO CHAVEZ BARROW DE PACHECO,MIGUEL ANGEL VALLEJO FIGUEROA,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),SUCHITEPÉQUEZ,ESCUELA NORMAL FISICA,ESCUELA,ESCUELA NORMAL FISICA_1ERA._CALLE_Y_5TA._AVENIDA._ENTRADA_COL._STA._FE_A_LA_PAR_ESTADIO,SUR,OFICIAL_MONOLINGUE_DIARIO(REGULAR)
10-01-2340-46,10-019,SUCHITEPEQUEZ,MAZATENANGO,INSTITUTO TECNOLÓGICO PRIVADO URBANO MIXTO FERDINAND LASSALLE,"AVENIDA DEL ESTADIO 2-50 CANTÓN RAYOS DEL SOL, ZONA 2",87273630,REYNA DEL ROSARIO CHAVEZ BARROW DE PACHECO,MARVIN GUSTAVO OROZCO BAUTISTA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),SUCHITEPÉQUEZ,INSTITUTO TECNOLOGICO URBANO FERDINAND LASSALLE,INSTITUTO,"INSTITUTO TECNOLOGICO URBANO FERDINAND LASSALLE_AVENIDA_DEL_ESTADIO_2-50_CANTÓN_RAYOS_DEL_SOL,_ZONA_2",SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
