CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL,NOMBRE_SIMPLIFICADO,TIPO_ESTABLECIMIENTO,ID_ESTABLECIMIENTO_FISICO,REGION,CLASIFICACION
05-01-0468-46,05-033,ESCUINTLA,ESCUINTLA,LICEO EDUCATIVO IREMAR,CALZADA CONCEPCIÓN ZONA 2 COLONIA LA POPULAR,47701980,REMY ARTURO SINAY GUDIEL,VILMA ARACELY ORELLANA RECINOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,ESCUINTLA,LICEO EDUCATIVO IREMAR,LICEO,LICEO EDUCATIVO IREMAR_CALZADA_CONCEPCIÓN_ZONA_2_COLONIA_LA_POPULAR,SUR,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
05-01-0471-46,05-033,ESCUINTLA,ESCUINTLA,CENTRO EDUCATIVO BANAPORT,"4A CALLE SECCIÓN CALLE LOTE B, COLONIA HUNAPÚ, ZONA 5",48571381,REMY ARTURO SINAY GUDIEL,AGUSTINA FLORENTINA YAT TOJIN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),ESCUINTLA,CENTRO EDUCATIVO BANAPORT,CENTRO,"CENTRO EDUCATIVO BANAPORT_4A_CALLE_SECCIÓN_CALLE_LOTE_B,_COLONIA_HUNAPÚ,_ZONA_5",SUR,PRIVADO_MONOLINGUE_SEMIPRESENCIAL_(UN_DÍA_A_LA_SEMANA)
05-01-0472-46,05-033,ESCUINTLA,ESCUINTLA,CENTRO EDUCATIVO BANAPORT,"4 A CALLE SECCIÓN CALLE LOTE B, COLONIA HUNAPÚ, ZONA 5",48571381,REMY ARTURO SINAY GUDIEL,AGUSTINA FLORENTINA YAT TOJIN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,ESCUINTLA,CENTRO EDUCATIVO BANAPORT,CENTRO,"CENTRO EDUCATIVO BANAPORT_4_A_CALLE_SECCIÓN_CALLE_LOTE_B,_COLONIA_HUNAPÚ,_ZONA_5",SUR,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
05-01-0473-46,05-033,ESCUINTLA,ESCUINTLA,COLEGIO INTERNACIONAL FUTURE LEARNING CENTER FLC,KILÓMETRO. 60 LA FELICIDAD SALIDA A PUERTO SAN JOSÉ,47691929,REMY ARTURO SINAY GUDIEL,JESSICA JEANNETTE SAGASTUME HICKS DE TZORIN.,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),ESCUINTLA,COLEGIO INTERNACIONAL FUTURE LEARNING CENTER FLC,COLEGIO,COLEGIO INTERNACIONAL FUTURE LEARNING CENTER FLC_KILÓMETRO._60_LA_FELICIDAD_SALIDA_A_PUERTO_SAN_JOSÉ,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
05-01-0475-46,05-033,ESCUINTLA,ESCUINTLA,LICEO ESPAÑOL AMERICANO,1A AVENIDA 0-06 ZONA 4 COLONIA LOS NARANJALES,78897037,REMY ARTURO SINAY GUDIEL,YARISA RUBY SAMAYOA BARRIOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),ESCUINTLA,LICEO ESPAÑOL AMERICANO,LICEO,LICEO ESPAÑOL AMERICANO_1A_AVENIDA_0-06_ZONA_4_COLONIA_LOS_NARANJALES,SUR,PRIVADO_MONOLINGUE_SEMIPRESENCIAL_(FIN_DE_SEMANA)
05-01-0657-46,05-033,ESCUINTLA,ESCUINTLA,CENTRO EDUCACIONAL GUATEMALTECO DEL SUR,"3A. AVENIDA 5-52 ZONA 1 ESCUINTLA,",78894544,REMY ARTURO SINAY GUDIEL,NIDIA AMARILIS GALVEZ CHAVEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ESCUINTLA,CENTRO EDUCACIONAL GUATEMALTECO DEL SUR,CENTRO,"CENTRO EDUCACIONAL GUATEMALTECO DEL SUR_3A._AVENIDA_5-52_ZONA_1_ESCUINTLA,",SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
05-01-0666-46,05-033,ESCUINTLA,ESCUINTLA,INSTITUTO DE SISTEMAS EN INFORMÁTICA,1A.AVENIDA 5-80 ZONA 4,78880419,REMY ARTURO SINAY GUDIEL,DIANA PAOLA PEREIRA RODRÍGUEZ DE NORIEGA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ESCUINTLA,INSTITUTO SISTEMAS EN INFORMATICA,INSTITUTO,INSTITUTO SISTEMAS EN INFORMATICA_1A.AVENIDA_5-80_ZONA_4,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
05-01-0721-46,05-033,ESCUINTLA,ESCUINTLA,INSTITUTO COMERCIAL DE COMPUTOS AVANZADOS INCCAV,4 AVENIDA 15-94 SUR FINAL,78892791,REMY ARTURO SINAY GUDIEL,NILDA JANETHE IBARRA BARRERA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ESCUINTLA,INSTITUTO COMERCIAL COMPUTOS AVANZADOS INCCAV,INSTITUTO,INSTITUTO COMERCIAL COMPUTOS AVANZADOS INCCAV_4_AVENIDA_15-94_SUR_FINAL,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
05-01-2121-46,05-033,ESCUINTLA,ESCUINTLA,LICEO ESPAÑOL AMERICANO,1ERA AVENIDA. 0-06 ZONA 4 COLONIA LOS NARANJALES,78897037,REMY ARTURO SINAY GUDIEL,YARISA RUBY SAMAYOA BARRIOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ESCUINTLA,LICEO ESPAÑOL AMERICANO,LICEO,LICEO ESPAÑOL AMERICANO_1ERA_AVENIDA._0-06_ZONA_4_COLONIA_LOS_NARANJALES,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
05-01-2253-46,05-033,ESCUINTLA,ESCUINTLA,LICEO RAFAEL ALVAREZ OVALLE,5A. AVENIDA 6-61 ZONA 1,47107155,REMY ARTURO SINAY GUDIEL,EDGAR RAFAEL HURTARTE GONZÁLEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ESCUINTLA,LICEO RAFAEL ALVAREZ OVALLE,LICEO,LICEO RAFAEL ALVAREZ OVALLE_5A._AVENIDA_6-61_ZONA_1,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
05-01-2511-46,05-033,ESCUINTLA,ESCUINTLA,ESCUELA NORMAL DE EDUCACIÓN FISICA,KILÓMETRO. 54 CARRETERA AL PACIFICO,58729748,REMY ARTURO SINAY GUDIEL,CELESTE MARY SILVA DUARTE,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),ESCUINTLA,ESCUELA NORMAL FISICA,ESCUELA,ESCUELA NORMAL FISICA_KILÓMETRO._54_CARRETERA_AL_PACIFICO,SUR,OFICIAL_MONOLINGUE_DIARIO(REGULAR)
05-01-2540-46,05-033,ESCUINTLA,ESCUINTLA,LICEO ESPAÑOL AMERICANO,5TA. CALLE 2-51 ZONA 1 ESCUINTLA,78897037,REMY ARTURO SINAY GUDIEL,YARISA RUBY SAMAYOA BARRIOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,ESCUINTLA,LICEO ESPAÑOL AMERICANO,LICEO,LICEO ESPAÑOL AMERICANO_5TA._CALLE_2-51_ZONA_1_ESCUINTLA,SUR,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
05-01-2550-46,05-033,ESCUINTLA,ESCUINTLA,ESCUELA NORMAL INTERCULTURAL,"4A. CALLE SECCIÓN  ""CALLE"" LOTE 16 B ZONA 5 COLONIA HUNAPU",77927478,REMY ARTURO SINAY GUDIEL,CARLOS ENRIQUE LÓPEZ MÉNDEZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,BILINGUE,DOBLE,DIARIO(REGULAR),ESCUINTLA,ESCUELA NORMAL INTERCULTURAL,ESCUELA,"ESCUELA NORMAL INTERCULTURAL_4A._CALLE_SECCIÓN__""CALLE""_LOTE_16_B_ZONA_5_COLONIA_HUNAPU",SUR,OFICIAL_BILINGUE_DIARIO(REGULAR)
05-01-2658-46,05-033,ESCUINTLA,ESCUINTLA,INSTITUTO DE ESTUDIOS AVANZADOS EL SABER I.D.E.A.S.,8A. CALLE 5-42 ZONA 1,78893628,REMY ARTURO SINAY GUDIEL,VIVIAN JANETH ESTÉVEZ RÉGIL,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ESCUINTLA,INSTITUTO ESTUDIOS AVANZADOS EL SABER I.D.E.A.S.,INSTITUTO,INSTITUTO ESTUDIOS AVANZADOS EL SABER I.D.E.A.S._8A._CALLE_5-42_ZONA_1,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
05-01-2747-46,05-033,ESCUINTLA,ESCUINTLA,INSTITUTO DE ESTUDIOS AVANZADOS EL SABER I.D.E.A.S.,8A. CALLE 5-42 ZONA 1,78893628,REMY ARTURO SINAY GUDIEL,VIVIAN JANETH ESTÉVEZ RÉGIL,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,ESCUINTLA,INSTITUTO ESTUDIOS AVANZADOS EL SABER I.D.E.A.S.,INSTITUTO,INSTITUTO ESTUDIOS AVANZADOS EL SABER I.D.E.A.S._8A._CALLE_5-42_ZONA_1,SUR,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
05-01-2811-46,05-033,ESCUINTLA,ESCUINTLA,INSTITUTO TECNOLÓGICO MODERNO,MANZANA 34 LOTE 412 ZONA 03 COLONIA EL MANGO,54547864,REMY ARTURO SINAY GUDIEL,MILVIA ELICENA MEZA ALVAREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ESCUINTLA,INSTITUTO TECNOLÓGICO MODERNO,INSTITUTO,INSTITUTO TECNOLÓGICO MODERNO_MANZANA_34_LOTE_412_ZONA_03_COLONIA_EL_MANGO,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
05-01-2815-46,05-033,ESCUINTLA,ESCUINTLA,INSTITUTO DE BACHILLERATO EN ELECTRICIDAD DE ESCUINTLA,1A. AVENIDA 1-07 CALLE PRINCIPAL COLONIA DEL FERROCARRILERO,52931075,REMY ARTURO SINAY GUDIEL,VÍCTOR MANUEL GONZÁLEZ CRUZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),ESCUINTLA,INSTITUTO BACHILLERATO EN ELECTRICIDAD ESCUINTLA,INSTITUTO,INSTITUTO BACHILLERATO EN ELECTRICIDAD ESCUINTLA_1A._AVENIDA_1-07_CALLE_PRINCIPAL_COLONIA_DEL_FERROCARRILERO,SUR,OFICIAL_MONOLINGUE_DIARIO(REGULAR)
05-01-2969-46,05-033,ESCUINTLA,ESCUINTLA,INSTITUTO DE ESTUDIOS AVANZADOS EL SABER,8A. CALLE 5-42 ZONA 1,78893628,REMY ARTURO SINAY GUDIEL,VIVIAN JANETH ESTÉVEZ RÉGIL,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),ESCUINTLA,INSTITUTO ESTUDIOS AVANZADOS 'EL SABER',INSTITUTO,INSTITUTO ESTUDIOS AVANZADOS 'EL SABER'_8A._CALLE_5-42_ZONA_1,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
05-01-3020-46,05-033,ESCUINTLA,ESCUINTLA,COLEGIO PARTICULAR MIXTO SANTA FAMILIA,6A. CALLE 1-60 ZONA 3,78895621,REMY ARTURO SINAY GUDIEL,BERTHA ALICIA ZAMORA PORTILLO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ESCUINTLA,COLEGIO PARTICULAR SANTA FAMILIA,COLEGIO,COLEGIO PARTICULAR SANTA FAMILIA_6A._CALLE_1-60_ZONA_3,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
05-01-3031-46,05-033,ESCUINTLA,ESCUINTLA,COLEGIO INTEGRAL HISPANOAMERICANO,1A. AVENIDA 6-60 ZONA 4,58559720,REMY ARTURO SINAY GUDIEL,MARITZA COLLADO SOLARES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,ESCUINTLA,COLEGIO INTEGRAL HISPANOAMERICANO,COLEGIO,COLEGIO INTEGRAL HISPANOAMERICANO_1A._AVENIDA_6-60_ZONA_4,SUR,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
05-01-3057-46,05-033,ESCUINTLA,ESCUINTLA,INSTITUTO COMERCIAL DE COMPUTOS AVANZADOS,4A. AVENIDA 15-94 SUR FINAL,78892791,REMY ARTURO SINAY GUDIEL,NILDA JANETHE IBARRA BARRERA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ESCUINTLA,INSTITUTO COMERCIAL COMPUTOS AVANZADOS,INSTITUTO,INSTITUTO COMERCIAL COMPUTOS AVANZADOS_4A._AVENIDA_15-94_SUR_FINAL,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
05-02-0002-46,05-007,ESCUINTLA,SANTA LUCIA COTZUMALGUAPA,CENTRO EDUCATIVO PRIVADO MIXTO MARIA LUISA,1RA. CALLE DEL BILBOA LOTE 17 A,78822709,JUAN FRANCISCO GODOY DAVILA,MIRIAM ELIZABETH CARDENAS SIFONTES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ESCUINTLA,CENTRO EDUCATIVO MARIA LUISA,CENTRO,CENTRO EDUCATIVO MARIA LUISA_1RA._CALLE_DEL_BILBOA_LOTE_17_A,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
05-02-0023-46,05-007,ESCUINTLA,SANTA LUCIA COTZUMALGUAPA,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,MICROPARCELAMIENTO EL NARANJO MICROPARCELAMIENTO EL NARANJO,48958303,JUAN FRANCISCO GODOY DAVILA,MELVIN ESTUARDO DE MATTA LÓPEZ,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ESCUINTLA,INSTITUTO NACIONAL DIVERSIFICADA,INSTITUTO,INSTITUTO NACIONAL DIVERSIFICADA_MICROPARCELAMIENTO_EL_NARANJO_MICROPARCELAMIENTO_EL_NARANJO,SUR,OFICIAL_MONOLINGUE_DIARIO(REGULAR)
05-02-0032-46,05-007,ESCUINTLA,SANTA LUCIA COTZUMALGUAPA,COLEGIO PARTICULAR MIXTO SAGRADO CORAZÓN,"4TA. AVENIDA NORTE 1RA. CALLE ""A"" LOTIFICACIÓN EL BILBAO",77746400,JUAN FRANCISCO GODOY DAVILA,MARÍA DOLORES PÉREZ TUCHÁN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),ESCUINTLA,COLEGIO PARTICULAR SAGRADO CORAZÓN,COLEGIO,"COLEGIO PARTICULAR SAGRADO CORAZÓN_4TA._AVENIDA_NORTE_1RA._CALLE_""A""_LOTIFICACIÓN_EL_BILBAO",SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
05-02-0034-46,05-007,ESCUINTLA,SANTA LUCIA COTZUMALGUAPA,LICEO MIXTO SAN JOSÉ,1A. CALLE 1-64 ZONA 1,78825138,JUAN FRANCISCO GODOY DAVILA,LIGIA MIRTALA BALCÁRCEL SILIÉZAR,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ESCUINTLA,LICEO SAN JOSÉ,LICEO,LICEO SAN JOSÉ_1A._CALLE_1-64_ZONA_1,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
05-02-0047-46,05-007,ESCUINTLA,SANTA LUCIA COTZUMALGUAPA,COLEGIO PARTICULAR MIXTO SAGRADO CORAZÓN,"4TA. AVENIDA NORTE 1RA. CALLE ""A"" LOTIFICACIÓN EL BILBAO",77746400,JUAN FRANCISCO GODOY DAVILA,MARÍA DOLORES PÉREZ TUCHÁN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),ESCUINTLA,COLEGIO PARTICULAR SAGRADO CORAZÓN,COLEGIO,"COLEGIO PARTICULAR SAGRADO CORAZÓN_4TA._AVENIDA_NORTE_1RA._CALLE_""A""_LOTIFICACIÓN_EL_BILBAO",SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
05-02-0052-46,05-007,ESCUINTLA,SANTA LUCIA COTZUMALGUAPA,INSTITUTO MUNICIPAL DE EDUCACIÓN DIVERSIFICADA,5A CALLE 2-251 CALZADA 15 DE SEPTIEMBRE,50651038,JUAN FRANCISCO GODOY DAVILA,LISBETH ANALÍ SALÁN CASTILLO,DIVERSIFICADO,MUNICIPAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ESCUINTLA,INSTITUTO MUNICIPAL DIVERSIFICADA,INSTITUTO,INSTITUTO MUNICIPAL DIVERSIFICADA_5A_CALLE_2-251_CALZADA_15_DE_SEPTIEMBRE,SUR,MUNICIPAL_MONOLINGUE_DIARIO(REGULAR)
05-02-0055-46,05-007,ESCUINTLA,SANTA LUCIA COTZUMALGUAPA,LICEO MIXTO SAN JOSÉ,1A. CALLE 1-64 ZONA 1,78825138,JUAN FRANCISCO GODOY DAVILA,LIGIA MIRTALA BALCÁRCEL SILIÉZAR,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),ESCUINTLA,LICEO SAN JOSÉ,LICEO,LICEO SAN JOSÉ_1A._CALLE_1-64_ZONA_1,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
05-02-0058-46,05-007,ESCUINTLA,SANTA LUCIA COTZUMALGUAPA,LICEO MIXTO SAN JOSÉ,1 CALLE 1-64 ZONA 1,78825138,JUAN FRANCISCO GODOY DAVILA,LIGIA MIRTALA BALCÁRCEL SILIÉZAR,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,ESCUINTLA,LICEO SAN JOSÉ,LICEO,LICEO SAN JOSÉ_1_CALLE_1-64_ZONA_1,SUR,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
05-02-0067-46,05-007,ESCUINTLA,SANTA LUCIA COTZUMALGUAPA,INSTITUTO MUNICIPAL DE EDUCACIÓN BASICA Y BACHILLERATO POR MADUREZ,CALZADA 15 DE SEPTIEMBRE,54826877,JUAN FRANCISCO GODOY DAVILA,MERCEDES DEL PILAR MORALES MENDOZA,DIVERSIFICADO,MUNICIPAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,ESCUINTLA,INSTITUTO MUNICIPAL BASICA BACHILLERATO POR MADUREZ,INSTITUTO,INSTITUTO MUNICIPAL BASICA BACHILLERATO POR MADUREZ_CALZADA_15_DE_SEPTIEMBRE,SUR,MUNICIPAL_MONOLINGUE_FIN_DE_SEMANA
05-02-0072-46,05-007,ESCUINTLA,SANTA LUCIA COTZUMALGUAPA,LICEO MIXTO SAN JOSÉ,1A CALLE 1-64 ZONA 1,78825138,JUAN FRANCISCO GODOY DAVILA,LIGIA MIRTALA BALCÁRCEL SILIÉZAR,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ESCUINTLA,LICEO SAN JOSÉ,LICEO,LICEO SAN JOSÉ_1A_CALLE_1-64_ZONA_1,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
05-02-0074-46,05-007,ESCUINTLA,SANTA LUCIA COTZUMALGUAPA,CENTRO EDUCATIVO INTEGRAL GLO-A-MIEL,1RA CALLE 1-95 ZONA 1,47006877,JUAN FRANCISCO GODOY DAVILA,ANA MARGARITA TANTI GONZÁLEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ESCUINTLA,CENTRO EDUCATIVO INTEGRAL GLO-A-MIEL,CENTRO,CENTRO EDUCATIVO INTEGRAL GLO-A-MIEL_1RA_CALLE_1-95_ZONA_1,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
05-02-0078-46,05-007,ESCUINTLA,SANTA LUCIA COTZUMALGUAPA,INSTITUTO TÉCNICO PRIVADO CAMANTULUL,5A. AVENIDA 4-65 ZONA 1,54932388,JUAN FRANCISCO GODOY DAVILA,JULIO ADÁN JERÉZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,ESCUINTLA,INSTITUTO TECNICO CAMANTULUL,INSTITUTO,INSTITUTO TECNICO CAMANTULUL_5A._AVENIDA_4-65_ZONA_1,SUR,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
05-02-0080-46,05-007,ESCUINTLA,SANTA LUCIA COTZUMALGUAPA,COLEGIO PARTICULAR MIXTO SAGRADO CORAZÓN,"4TA. AVENIDA NORTE 1RA. CALLE ""A"" LOTIFICACIÓN EL BILBAO",77746400,JUAN FRANCISCO GODOY DAVILA,MARÍA DOLORES PÉREZ TUCHÁN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ESCUINTLA,COLEGIO PARTICULAR SAGRADO CORAZÓN,COLEGIO,"COLEGIO PARTICULAR SAGRADO CORAZÓN_4TA._AVENIDA_NORTE_1RA._CALLE_""A""_LOTIFICACIÓN_EL_BILBAO",SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
05-02-0090-46,05-007,ESCUINTLA,SANTA LUCIA COTZUMALGUAPA,COLEGIO PARTICULAR MIXTO SAGRADO CORAZÓN,"4TA. AVENIDA NORTE 1RA. CALLE ""A"" LOTIFICACIÓN EL BILBAO.",77746400,JUAN FRANCISCO GODOY DAVILA,MARÍA DOLORES PÉREZ TUCHÁN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ESCUINTLA,COLEGIO PARTICULAR SAGRADO CORAZÓN,COLEGIO,"COLEGIO PARTICULAR SAGRADO CORAZÓN_4TA._AVENIDA_NORTE_1RA._CALLE_""A""_LOTIFICACIÓN_EL_BILBAO.",SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
05-02-0091-46,05-007,ESCUINTLA,SANTA LUCIA COTZUMALGUAPA,COLEGIO PARTICULAR MIXTO SAGRADO CORAZÓN,"4TA. AVENIDA NORTE 1RA. CALLE ""A"" LOTIFICACIÓN EL BILBAO.",77746400,JUAN FRANCISCO GODOY DAVILA,MARÍA DOLORES PÉREZ TUCHÁN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ESCUINTLA,COLEGIO PARTICULAR SAGRADO CORAZÓN,COLEGIO,"COLEGIO PARTICULAR SAGRADO CORAZÓN_4TA._AVENIDA_NORTE_1RA._CALLE_""A""_LOTIFICACIÓN_EL_BILBAO.",SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
05-02-0092-46,05-007,ESCUINTLA,SANTA LUCIA COTZUMALGUAPA,COLEGIO PARTICULAR MIXTO SAGRADO CORAZÓN,"4TA. AVENIDA NORTE 1RA. CALLE ""A"" LOTIFICACIÓN EL BILBAO.",77746400,JUAN FRANCISCO GODOY DAVILA,MARÍA DOLORES PÉREZ TUCHÁN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ESCUINTLA,COLEGIO PARTICULAR SAGRADO CORAZÓN,COLEGIO,"COLEGIO PARTICULAR SAGRADO CORAZÓN_4TA._AVENIDA_NORTE_1RA._CALLE_""A""_LOTIFICACIÓN_EL_BILBAO.",SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
05-02-0093-46,05-007,ESCUINTLA,SANTA LUCIA COTZUMALGUAPA,COLEGIO PARTICULAR MIXTO SAGRADO CORAZÓN,"4TA. AVENIDA NORTE 1RA. CALLE ""A"" LOTIFICACIÓN EL BILBAO",77746400,JUAN FRANCISCO GODOY DAVILA,MARÍA DOLORES PÉREZ TUCHÁN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ESCUINTLA,COLEGIO PARTICULAR SAGRADO CORAZÓN,COLEGIO,"COLEGIO PARTICULAR SAGRADO CORAZÓN_4TA._AVENIDA_NORTE_1RA._CALLE_""A""_LOTIFICACIÓN_EL_BILBAO",SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
05-02-0098-46,05-007,ESCUINTLA,SANTA LUCIA COTZUMALGUAPA,COLEGIO MADRE TIERRA,KILOMETRO 93.8 RUTA CA-2 OCCIDENTE.,42761366,JUAN FRANCISCO GODOY DAVILA,MILAGRO DE MARÍA VÁSQUEZ OVALLE,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ESCUINTLA,COLEGIO MADRE TIERRA,COLEGIO,COLEGIO MADRE TIERRA_KILOMETRO_93.8_RUTA_CA-2_OCCIDENTE.,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
05-02-0108-46,05-007,ESCUINTLA,SANTA LUCIA COTZUMALGUAPA,LICEO PREUNIVERSITARIO DEL SUR.,4A. AVENIDA 2-39 ZONA 1,78821508,JUAN FRANCISCO GODOY DAVILA,CRISTIAN ALEXANDER PÉREZ GONZÁLEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),ESCUINTLA,LICEO PREUNIVERSITARIO DEL SUR.,LICEO,LICEO PREUNIVERSITARIO DEL SUR._4A._AVENIDA_2-39_ZONA_1,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
05-02-0109-46,05-007,ESCUINTLA,SANTA LUCIA COTZUMALGUAPA,COLEGIO PARTICULAR MIXTO LA ENSEÑANZA,1RA. CALLE 3-67 ZONA 1,78822044,JUAN FRANCISCO GODOY DAVILA,PABLO BENJAMIN MATEO MOREIRA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ESCUINTLA,COLEGIO PARTICULAR LA ENSEÑANZA,COLEGIO,COLEGIO PARTICULAR LA ENSEÑANZA_1RA._CALLE_3-67_ZONA_1,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
